2023-06-19 09:10:03,没意思，一人出个脑筋急转弯吧？
2023-06-19 08:50:03,受凉了，肚子疼
2023-06-16 19:20:03,更过了，准备更下一期！
2023-06-16 10:10:03,马上更
2023-06-15 14:40:03,你以为我昨天更过了，却不知道我明天还要更
2023-06-14 17:40:03,你就说更没更吧！
2023-06-14 15:30:03,更新！
2023-06-12 17:30:03,你是我天边，最美的云彩——
2023-06-12 10:20:02,快更了家银们
2023-06-09 14:20:02,王国之泪，报玩
2023-06-08 19:40:03,我曾经想报仇雪恨般的更新，现在我决定放下仇恨
2023-06-07 09:30:03,我将报仇雪恨般的更新
2023-06-06 20:30:02,明天就高考了，紧张
2023-06-01 10:00:02,
2023-05-31 08:40:03,今天更
2023-05-30 12:00:02,明天，明天就更
2023-05-28 21:40:02,阳了以后录音的声音都不行了，下期节目大家多担待
2023-05-27 10:20:02,今天第一次吃甜豆腐脑，，，这是什么味道？！拔刀吧诸君！
2023-05-25 13:30:02,阳了一个多礼拜了，开始浑身疼，大家第一次阳时也这样吗？
2023-05-23 13:30:02,阳了以后虚的厉害，大家也这样吗？
2023-05-22 03:00:02,好大的风
2023-05-19 19:00:02,说更新就更新，不愧是我
2023-05-19 12:00:02,我将偷袭式更新
2023-05-18 16:10:02,我阳了！
2023-05-18 01:10:02,明天的明天更
2023-05-16 14:20:02,你看你，近视了吧？
2023-05-16 06:20:02,绿绿绿绿绿，绿绿绿绿绿，大掌柜的绿绿绿
2023-05-14 15:30:02,这边写着今天降价酬宾大赠彩，那边写着白送一天您老赶快来！
2023-05-13 14:40:03,老爷们，明天，明天一定更！
2023-05-13 12:10:02,真是史诗级的拖更记录啊
2023-05-11 11:00:01,要不我给大家唱首歌吧？
2023-05-10 16:40:02,快更了，真的快更了
2023-05-09 18:50:02,大家给我凑22万美元吧，我去打素材
2023-05-08 17:10:01,签名——更适合通辽宝宝的更新方式
2023-05-08 09:50:01,豆浆——更适合中国宝宝的热美式
2023-05-06 23:50:02,下吧下吧我要开花
2023-05-06 13:00:02,南京的雨要是匀一点给通辽就好了
2023-05-04 08:10:02,假期结束啦，上班啦
2023-05-02 20:20:02,哭墙不更，皆因头像告罄，是我失德啊
2023-05-01 14:40:01,五一劳动节就要我劳动吗？
2023-04-28 16:20:02,更这一期可把我累坏了，歇歇
2023-04-28 11:00:01,马上就更了！点外卖吧！
2023-04-26 17:50:01,下期不更小国，我把自己羹了
2023-04-26 14:00:02,周五，周五就更！
2023-04-25 13:10:01,哒哒哒，哒哒哒哒哒哒
2023-04-22 13:50:01,快更了，真快更了
2023-04-21 12:00:01,小约翰（低俗小说皮肤）
2023-04-19 11:30:01,小约翰（贵妇皮肤）
2023-04-18 11:20:02,下期小国，，好长，都有点念不动了
2023-04-17 14:50:01,在那山的那边海的那边～
2023-04-17 11:30:02,头像呢头像呢头像呢？？
2023-04-15 18:30:02,更新更新更新更新呢？？？
2023-04-13 10:10:02,多冷啊我在通辽玩泥巴
2023-04-12 12:10:01,吹啊吹啊我的骄傲放纵～
2023-04-11 17:00:02,万万没想到南京能刮沙尘暴啊，有一种回家的感觉
2023-04-11 09:30:01,什么？我是个日更up主？！
2023-04-11 08:00:02,诶呀，真不好意思，这几天失忆了，我最近要更什么来着？
2023-04-09 21:20:02,下期小国快来了（进度6.85%）
2023-04-09 16:50:02,下期小国快来了（进度3.05%）
2023-04-09 13:10:01,下期小国快来了（进度1.025%）
2023-04-07 21:30:02,下期小国快来了（进度1%）
2023-04-07 10:10:01,更了更了，一会就更
2023-04-05 08:40:02,我可没停更哈，我是单纯在为小国准备素材
2023-04-04 12:30:02,休息几天看看书
2023-04-01 21:50:02,四月是我的谎言
2023-04-01 21:40:01,今天是愚人节
2023-04-01 08:50:02,下周开始连更五期！
2023-03-31 14:00:01,冷知识:今天没更
2023-03-30 16:50:02,约翰小子
2023-03-29 17:30:01,女史约翰
2023-03-27 13:00:07,小约翰（八恶人皮肤）
2023-03-25 18:10:02,小约翰（律贼皮肤）
2023-03-24 20:30:02,猜猜下次啥时候更？
2023-03-23 13:10:01,来吧约翰，拿出你鸽视频的勇气来！
2023-03-23 00:00:01,在鸽视频这方面，这个男人有着异乎寻常的坚持
2023-03-21 10:10:02,好了，但仍然鸽
2023-03-19 10:50:02,朋友们记得，生病初愈不要运动，你以为你好了，其实你没有
2023-03-18 15:50:02,继续休息
2023-03-17 10:20:07,今天更
2023-03-15 18:20:02,甲流了兄弟们，容我歇一歇
2023-03-15 15:50:01,
2023-03-14 20:00:02,善
2023-03-14 17:20:02,快更了，大家稍安勿躁
2023-03-13 14:20:01,做电子仓鼠，看赛博视频
2023-03-13 14:00:02,来偷袭我，二十多岁的老同志
2023-03-13 11:20:06,偷袭
2023-03-12 07:20:01,昨晚梦到了高考，吓得我呀
2023-03-11 20:40:01,通辽移民团
2023-03-10 12:10:01,仓鼠套娃
2023-03-07 19:40:03,粉呼一何怒，汗啼一何苦
2023-03-06 13:10:01,我姓巴啊！gua巴啊！
2023-03-05 16:10:01,下一期狠人的事迹在之前的节目里提过
2023-03-05 13:10:02,下一期狠人在之前的节目里提过
2023-03-05 11:40:01,通辽画师们怠惰啊！
2023-03-05 11:10:02,我找到了一个非常好玩的故事，哈哈
2023-03-03 15:20:02,只顾了俊美，却不像了可汗
2023-03-03 15:10:01,谁给我贡献一个狠人素材？
2023-03-03 14:20:07,只顾了俊美，却不像了可汗
2023-03-02 19:50:01,谁给我贡献一个狠人素材？
2023-03-01 07:10:02,三月了？！
2023-02-28 11:50:07,头像，主要在于意境
2023-02-27 08:40:02,春天啥时候到北方啊
2023-02-25 17:30:01,哈哈，没想到吧！
2023-02-25 09:30:01,哭墙更了就是更了
2023-02-24 08:40:02,明天更！
2023-02-22 14:10:02,下期狠人故事发生在法属圭亚那
2023-02-20 07:20:07,连更两期，过于勤劳，缓一缓
2023-02-19 09:30:06,今天更
2023-02-17 08:10:02,准备报仇雪恨般的更新
2023-02-16 17:00:02,要不然把下期小国唱的歌先发出来吧？纯享版通辽金曲
2023-02-16 12:30:01,诶呀，视频太多了，不知道发哪个好
2023-02-15 09:40:02,下期小国跟狠人能够联动，笑死
2023-02-14 10:10:01,小鸽子，穿花衣～
2023-02-12 22:20:02,下期小国还唱歌
2023-02-12 22:10:01,下期节目还唱歌
2023-02-11 17:00:01,小燕子，穿花衣，年年春天来这里，我问燕子你为啥来？燕子说:跟你有啥关系？！
2023-02-11 07:40:02,鸽了一万年～鸽子经得起考验
2023-02-08 13:20:02,老通辽正鸽旗
2023-02-07 11:30:02,更了更了，可算是更了！
2023-02-06 19:40:02,明天，明天就更！
2023-02-06 17:30:01,更不上了，呜呜呜
2023-02-06 10:40:02,今天晚上更！
2023-02-06 08:50:01,今天更了！
2023-02-05 18:00:02,元宵节天气这么差，躲家里煮元宵
2023-02-04 20:30:02,当初曾许诺每周讲一个故事，如今已成为万世笑柄，唉
2023-02-03 20:20:01,《是，首相》里的弗兰克爵士太好笑了
2023-02-03 18:40:01,大鸽之后必大鸽
2023-02-03 13:10:02,八月十五啊～月儿圆～
2023-02-02 11:40:02,快更了快更了
2023-02-01 14:00:07,什么？七天没更新了？！
2023-01-30 17:20:01,提示:头像与下期内容有关
2023-01-30 17:10:02,他是头上长犄角～还是身后有尾巴～啦啦啦～
2023-01-29 08:20:02,年快过完了，请允许我向各位拜个早年，祝诸位2024年龙马精神！
2023-01-27 08:10:01,这个假期要结束啦～这个假期要结束啦～这个假期怎么能够过得这么快（脑补红日旋律）
2023-01-25 07:20:02,春节假期还剩三天了？！
2023-01-21 20:00:02,大家过年好啊！！！
2023-01-21 08:10:02,啊～开心的锣鼓～敲出年年的喜庆～
2023-01-20 09:40:02,明天就过年啦，祝大家新年快乐！
2023-01-19 21:50:02,阿凡达2这剧情……
2023-01-19 09:30:02,后天就过年啦
2023-01-16 19:30:01,大家过年都吃点啥呀？
2023-01-16 16:50:01,希望大家走出舒适圈，让我进去
2023-01-15 20:10:01,确实冷
2023-01-14 07:40:02,南京这温度，，我回通辽了？？！
2023-01-13 22:20:01,感恩家银
2023-01-13 09:40:02,今年依然是西装仓鼠，大家不用问哈
2023-01-12 22:00:01,啊啊啊～（猜一歌名）
2023-01-12 21:10:02,竞猜结束，只有一位朋友猜对，没有猜对的朋友不要灰心，请耐心等待下次竞猜。
2023-01-12 20:00:01,终于有一个人猜对了！奖品送出去一副！
2023-01-12 19:50:02,没人猜对，拖更两天
2023-01-12 19:20:02,有奖竞猜下一个小国讲那个，想猜的请在哭墙下留言，猜对了送一副扑克牌（总共送十副），每人限猜一个国家哈，报地名那种不算
2023-01-12 19:10:02,有奖竞猜下一个小国讲那个，猜对了私信送扑克牌（只允许猜一个，报地名的不算哈）
2023-01-12 16:50:02,下雨啦
2023-01-12 13:10:02,前天更过，今天就不更了
2023-01-11 14:20:02,昨天更过，今天就不更了
2023-01-10 08:40:02,今天，今天就更！
2023-01-09 13:30:02,别着急，缘分到了自然会更
2023-01-07 11:00:01,诶呀！快过年了！要不休息一下吧先
2023-01-05 09:20:01,快更了快更了（新建文件夹）
2023-01-04 22:40:01,快更了快更了
2023-01-04 11:20:02,签名也已经被可持续性的竭泽而渔了
2023-01-03 11:30:02,今天南京天气好呀
2022-12-31 19:50:02,祝大家新年快乐！
2022-12-31 11:30:02,《城市:天际线》是真好玩呀
2022-12-30 17:50:01,更了！
2022-12-30 12:30:02,今天，今天一定更！
2022-12-30 12:20:01,如果不出意外的话应该是晚上更新吧
2022-12-30 10:20:02,如果不出意外的话应该是马上更新
2022-12-30 10:00:01,如果不出意外的话应该是今天更新
2022-12-29 21:20:01,2022年最长记录不过鸽了区区十二天，我的勤劳快把我感动哭了
2022-12-29 14:30:02,今天可是本年度最后一次疯狂星期四呀！
2022-12-24 00:10:02,听说冈比亚最近政变了？
2022-12-23 09:50:02,昨天，昨天更了！
2022-12-21 16:30:02,明天，明天就更！
2022-12-21 08:50:02,我去，十二天没更新了？！
2022-12-20 15:00:01,我去，十一天没更新了？！
2022-12-19 17:20:02,我就说阿根廷会赢吧
2022-12-18 21:30:02,今晚决赛了！我猜阿根廷赢！准不准不重要，主要是个情怀！
2022-12-17 20:10:01,南方是真享福呀，暖和的地方真是比冷地方强太多了
2022-12-16 19:30:02,这么勤政我不得休息休息？
2022-12-15 08:10:02,摩洛哥败了，我支持阿根廷！
2022-12-14 08:20:01,摩洛哥会不会得总冠军呀？
2022-12-13 10:00:01,
2022-12-11 18:40:02,关里是真暖和呀
2022-12-10 23:00:02,明天南下！
2022-12-09 02:00:02,我勤劳的我自己都害怕呀
2022-12-07 17:10:02,我要南下，东北太冷了
2022-11-30 16:50:01,
2022-11-26 20:20:01,下篇小国分两期，稍安勿鸽
2022-11-25 20:00:01,
2022-11-25 13:40:02,制定了个plan，完成了个p，因为lan
2022-11-25 13:30:02,指定了个plan，完成了个p，因为lan
2022-11-23 22:50:01,阿根廷:吾不孤矣
2022-11-23 22:40:02,今晚比赛精彩程度还行
2022-11-23 20:00:02,连着两天零比零，让我上去踢，我上去踢肯定不是零比零
2022-11-22 20:00:02,今晚的比赛依旧憋气，狠鸽！
2022-11-21 22:30:01,伊朗队太惨了，全程被压着打，气的我决定狠鸽几天
2022-11-21 20:30:01,我这个伪球迷今晚准备看一场比赛！
2022-11-19 21:40:01,世界杯要来啦
2022-11-19 17:20:01,小约翰风雪山神庙
2022-11-19 16:30:02,大梦谁先觉，我我我我我
2022-11-18 16:20:01,更完了，鸽一会
2022-11-18 07:00:01,今天！今天就更！
2022-11-17 11:10:02,明天！明天就更！
2022-11-16 11:00:01,后天就更小国啦！
2022-11-14 17:20:02,酥酥呀～
2022-11-13 19:40:01,想你时你在闹海
2022-11-12 15:20:01,通辽下大雪啦
2022-11-11 20:10:02,下一篇小国我还挺满意的，我先自己留着鉴赏鉴赏
2022-11-11 07:10:02,疯狂星期五，V我500！
2022-11-10 17:00:01,疯狂星期四，V我50！
2022-11-08 19:40:02,我可要更了啊！
2022-11-07 15:40:02,卡布达！
2022-11-06 17:20:01,无奖竞猜猜一下下个小国是哪里？提示一下，是个富国
2022-11-05 05:30:02,我宣布这个月猛鸽！
2022-11-04 20:10:02,我宣布这个月猛更！
2022-11-03 10:20:02,我美吗？
2022-11-02 10:40:02,写稿太难了～太难了～难了～了～
2022-11-01 13:50:01,
2022-10-29 19:40:02,多冷的隆冬多冷的隆冬多冷的隆冬哒哒哒
2022-10-29 17:10:02,天冷啦
2022-10-28 09:20:02,一会更啦
2022-10-26 12:30:02,依然范德彪
2022-10-24 21:00:02,下次更新会是在下次哦～
2022-10-15 12:20:02,
2022-10-14 09:00:01,今天更啦
2022-10-13 12:40:01,支持我拖更的扣1，不支持我拖更的请给出费马大定理的证明过程
2022-10-12 20:50:01,荒野大镖鸽
2022-10-12 20:30:01,明天更！
2022-10-12 13:40:01,升温了，大雪无影无踪～
2022-10-10 15:30:01, 通辽下大雪啦
2022-10-08 20:50:02,赛博朋鸽2022
2022-10-07 13:00:02,今儿我鸽，明儿他鸽，以后不就天天有人鸽了？
2022-10-07 10:50:02,昨天更啦
2022-10-06 10:20:02,中午更啦
2022-10-05 09:00:02,明天接着更
2022-10-04 10:40:01,马上更啦
2022-10-02 16:30:02,快更啦
2022-10-01 20:40:02,(ꐦÒ‸Ó）
2022-10-01 06:40:02,国庆快乐
2022-09-30 08:10:01,早！上！好！
2022-09-29 16:30:01,国庆大更
2022-09-29 16:20:02,
2022-09-28 19:30:02,准备偷袭
2022-09-27 15:30:01,下一个小国做完啦，但要在合适的时间发
2022-09-27 08:10:02,阿～门～
2022-09-25 11:40:02,在通辽，有什么是永恒的？暂时的拖更
2022-09-24 16:40:02,刚吃了个牌子的雪糕特别好吃，为了防止大家觉得我打广告，名字我就不说了
2022-09-23 08:20:02,给大家拜个晚年，祝大家晚年幸福！
2022-09-21 13:50:02,实在是不知道更新啥签名了，给大家拜个早年吧！
2022-09-20 19:10:01,(ꐦÒ‸Ó)
2022-09-17 17:00:01,准备整个小国
2022-09-16 22:00:01,准备一次偷袭式更新
2022-09-16 12:50:01,更了！（上次）
2022-09-16 11:40:01,更了！（昨天）
2022-09-14 11:10:02,更了！
2022-09-14 11:00:01,马上更了！
2022-09-13 12:10:02,快更了快更了！
2022-09-12 12:30:01,不知天上宫阙，今鸽是何年
2022-09-12 11:20:01,月饼有肉不在褶上
2022-09-10 21:40:02,月饼好吃莫过五仁
2022-09-10 08:50:02,哇呀呀呀呀呀呀，今年中秋不更新呀～不～更～新～
2022-09-09 08:30:02,约老师，发生甚么事了？
2022-09-08 10:40:01,翰本初
2022-09-07 12:00:02,吃我一箭！
2022-09-06 09:50:02,鸽着呢别催啦
2022-09-05 11:50:01,啊啊啊～啊啊啊黑猫警长
2022-09-03 12:20:02,偷袭成功！
2022-09-02 16:50:01,今日偷袭失败，明日继续偷袭
2022-09-02 15:00:02,月鸽骑士
2022-09-02 09:20:01,今天将继续偷袭式更新
2022-09-01 20:10:02,我已到达通辽，感觉不太良好，犯鼻炎了(／_＼)
2022-09-01 10:10:02,我已到达通辽，感觉良好
2022-08-31 16:40:02,
2022-08-30 06:10:01,你甚至不愿意叫我一声鸽宗
2022-08-29 00:00:02,下一期小国视频，将串联起奇葩小国的半壁江山
2022-08-28 21:20:01,下一期视频，将串联起奇葩小国的半壁江山
2022-08-26 10:10:01,脸小如我
2022-08-24 22:30:01,下一期就是新系列了
2022-08-23 19:20:01,南京凉快了！凉快了！！
2022-08-23 12:10:01,南京的高温就要结束啦！
2022-08-21 20:10:01,乐事新出的铜锅涮口味是真的好吃
2022-08-21 15:40:02,我不时尚吗？难道我不时尚吗？！
2022-08-20 18:00:01,下点雨啦终于
2022-08-20 11:50:01,
2022-08-19 09:40:01,疯狂星期五会更新吗？
2022-08-18 10:50:02,疯狂星期四文学是支撑我度过每一周的动力
2022-08-16 20:30:02,因伤拖更不过分吧？
2022-08-16 16:40:01,轮椅飙车的梦想失败了，这玩意太沉了
2022-08-15 22:10:02,小约翰的拐杖——鸽崴拐
2022-08-15 21:30:02,待老夫明天尝试一下轮椅飙车
2022-08-15 13:30:02,谁能想到，我也能整锯子剌大腿的狠活了呢？
2022-08-15 12:50:01,南京的高温让我挂彩了(*꒦ິ⌓꒦ີ)
2022-08-14 16:20:02,天这么热，得来根雪糕
2022-08-13 17:30:02,卖雪糕啦！
2022-08-13 09:50:01,肝稿中，勿扰
2022-08-12 11:50:02,偷袭失败，准备拖更
2022-08-11 08:50:02,偷袭式更新
2022-08-09 11:30:01,太热了，实在是太热了！
2022-08-07 10:20:02,天太热，拖更！
2022-08-06 21:10:01,头像越蓝，鸽宗越闲
2022-08-05 21:00:01,头像越粉，鸽的越狠
2022-08-05 19:10:01,南方是真热呀～
2022-08-04 08:40:02,啥七夕呀，不就是疯狂星期四吗？
2022-08-01 10:10:02,报仇雪恨般的拖更
2022-08-01 09:10:01,报仇雪恨般的更新
2022-08-01 07:20:01,汉家旌帜满阴山，不遣胡儿匹马还
2022-07-30 11:20:02,更了
2022-07-29 09:00:01,明！天！更！
2022-07-28 10:20:01,这个裙子好好看
2022-07-27 09:20:02,下一期视频与孔波雷有关
2022-07-26 12:40:01,更了
2022-07-26 12:00:02,稍等片刻
2022-07-26 10:30:02,视频还没传完，没法十一点准时发了，延后亿点点
2022-07-25 21:40:02,明天更小国！
2022-07-25 13:00:01,朋友们，快更了！
2022-07-24 10:20:01,趁人不备填个坑
2022-07-23 12:00:02,对不起对不起，我不懂规矩
2022-07-23 11:40:01,对不起对不起马老师，我不懂规矩
2022-07-21 23:10:01,夜半钟声到客船，写篇小国确实难
2022-07-21 15:00:02,姑苏城外寒山寺，又到疯狂星期四
2022-07-20 18:10:02,有了肯德基，生活好滋味
2022-07-20 13:30:01,通辽无道鼠当权，常恰还想要三连，不如随我反了去，高呼我主星野源！
2022-07-20 07:30:02,我发现一首好歌，将来用在视频里
2022-07-19 11:00:01,给大家开个眼！
2022-07-18 17:30:02,雨好大
2022-07-18 13:20:01,下个月，一定给大家一个惊喜
2022-07-17 09:20:02,这个约翰不太鸽
2022-07-16 20:50:01,
2022-07-16 20:40:01,火德星君
2022-07-15 21:20:02,明天休息
2022-07-15 09:30:02,今天更！
2022-07-14 18:20:01,咕勇者
2022-07-13 20:10:02,哭墙难产，皆因画师怠惰
2022-07-13 19:30:02,说了会大更就一定会大更
2022-07-13 19:00:01,是主页有bug，大家稍安勿躁哈
2022-07-13 17:40:02,四百五十三万关注，每个月抽一百个，只需要区区3775年就能都抽个遍了呀！
2022-07-13 08:40:02,蒂凡鸽的早餐
2022-07-12 22:30:01,会更的会更的
2022-07-12 21:50:01,明天给大家抽点扑克牌
2022-07-12 13:40:01,不能鸽的秘密
2022-07-11 14:50:02,小约翰的救赎
2022-07-11 12:20:02,圣伊丽莎白的救赎
2022-07-11 08:10:01,大家，早！上！好！
2022-07-10 22:00:02,大家晚上好！
2022-07-10 15:50:01,巴山楚水凄凉地，平面直角坐标系
2022-07-09 16:40:02,斯里兰卡总统离开了科伦坡
2022-07-09 07:00:02,镜像拉姆即将登场
2022-07-08 22:40:02,通辽下大雨啦
2022-07-08 18:00:02,大更即将开始
2022-07-07 17:40:02,这个约翰就是逊啦！​
2022-07-06 19:40:02,头像库告急呀！
2022-07-06 18:50:01,下一期并不会是第一百期
2022-07-06 17:00:02,本月我将报仇雪恨般的更新，但现阶段还是要鸽
2022-07-06 10:50:01,猛鸽大汗
2022-07-05 17:40:01,观众以痛催我，我却报之以鸽
2022-07-05 13:10:02,生命如水，岁月如鸽
2022-07-04 21:40:01,放暑假喽
2022-07-04 14:10:01,意识流
2022-07-03 22:30:01,我视频亦未尝不鸽！
2022-07-02 23:40:02,下一次更新会是在下次
2022-07-02 19:30:01,(灬ꈍ εꈍ灬)
2022-07-02 16:00:01,( ﹡ˆoˆ﹡ )
2022-07-02 14:20:02,蠢材，你更了甚么？
2022-06-30 20:30:02,更了
2022-06-30 19:20:02,马上更
2022-06-30 14:10:02,我开始留头发，减重，换风格，开始往前冲，不好意思阿，这一次，肯德基疯狂星期四，我一定要吃。
2022-06-30 10:30:02,疯狂星期四都疯狂不起来了
2022-06-29 20:30:02,要更了要更了
2022-06-29 13:30:01,在更了在更了
2022-06-29 13:10:01,网速不行，更新暂缓
2022-06-28 11:20:01,非洲三大暴君的第五个人将要登场（指新建文件夹）
2022-06-28 10:20:01,非洲三大暴君的第五个人将要登场
2022-06-27 19:50:01,
2022-06-26 15:30:02,一招鲜，鸽遍天。
2022-06-25 22:40:01,父老兄弟听我鸽
2022-06-25 09:10:01,昨天已经更过了，歇歇
2022-06-24 09:10:02,今天更了
2022-06-23 08:10:02,我去买几个橘子，你站在这里，不要走动
2022-06-22 19:40:01,没活了，准备更新（新建文件夹）
2022-06-22 19:00:01,没活了，准备更新
2022-06-22 11:10:02,没活了，谁给我买个打火机
2022-06-22 10:40:01,热烈庆祝夏至过去了一天
2022-06-21 19:50:02,想吃西瓜馅的饺子
2022-06-21 13:10:01,夏至不端饺子碗，热掉耳朵没人管
2022-06-21 11:50:01,今天夏至呀！
2022-06-20 19:30:01,通辽的大风呼呼吹～
2022-06-20 09:40:01,下期更新内容与此头像有关
2022-06-19 12:10:02,好热呀，夏天来了
2022-06-18 17:00:01,今天是硬核狠人系列开始一周年
2022-06-18 10:00:02,疯狂星期四过了两天了
2022-06-17 12:30:02,003下水啦！！！！！
2022-06-17 10:30:01,马上更了
2022-06-17 09:10:02,疯狂星期五啦！
2022-06-16 09:00:01,疯狂星期四啦！
2022-06-15 21:00:02,快更了快更了
2022-06-15 06:40:02,苦一苦观众，骂名我来担
2022-06-13 17:30:01,只顾了俊美，而不像了约翰
2022-06-13 15:30:02,下一次更新就在眼前！
2022-06-12 23:00:02,猜猜下一次更新是在什么时候
2022-06-12 15:30:01,哎哥哥
2022-06-11 21:20:01,约翰船长
2022-06-10 14:50:01,今儿我鸽，明儿他鸽，将来不就总有人鸽了？
2022-06-10 12:50:02,大有大的难处
2022-06-09 17:55:01,翰氏家族
2022-06-08 22:05:02,高考结束啦
2022-06-08 14:10:01,我好像讲过的内容里有压中历史题的？有做了相关题目的同学哭墙里说一声
2022-06-07 11:20:02,文曲星保佑大家考试顺利
2022-06-07 07:45:02,别看了！该高考了！
2022-06-02 19:40:02,大家端午节记得吃鸡蛋
2022-06-02 19:20:01,提前祝大家端午快乐
2022-06-01 15:35:02,换成了皮卡丘有没有感觉颜值变高了？
2022-06-01 13:05:02,下一期更新时间将在下一期更新时揭晓
2022-06-01 11:50:01,新视频有几处字幕错误，我改一下，大家稍安勿躁
2022-05-31 14:50:02,
2022-05-31 14:40:02,大鸽结束，准备大更
2022-05-30 13:20:02,大更之前必大鸽——必大鸽拉斯
2022-05-30 13:15:02,快更了快更了
2022-05-29 22:25:01,北吃羊来南吃蟹，东北大酱沾世界
2022-05-29 08:30:01,石龙对石鼠，金银万万五，谁人能识破，买下通辽府。
2022-05-28 22:45:01,下一期小国将在下一期更新时揭晓
2022-05-28 11:35:02,偌大通辽，居然一个猜中的人都没有，可惜了
2022-05-27 15:45:01,有奖竞猜，看大家能不能猜出来下一期小国讲哪个国家？
2022-05-27 14:10:01,玩累了，歇歇
2022-05-27 10:55:01,努力肝稿中
2022-05-26 18:20:01,这个人很良心，从来都不会鸽
2022-05-26 00:20:02,这个人狠神秘，什么都有没写
2022-05-25 23:55:02,妈呀，王心凌好可爱
2022-05-25 23:20:02,来吧！让催更如狂风暴雨般来历练我吧！
2022-05-25 20:00:02,此地无银一万六千五百八十二两式的拖更
2022-05-25 19:30:01,此地无银一万两式的拖更
2022-05-25 15:45:01,此地无银八百两式的拖更
2022-05-25 12:05:02,此地无银三百两式的拖更
2022-05-24 22:50:02,暗度陈仓式的拖更
2022-05-24 17:40:02,报仇雪恨般的拖更
2022-05-23 23:40:02,刚刚看到一个特别好笑的段子，不过签名里写不下，可惜了
2022-05-23 18:10:02,樱桃小鸽子
2022-05-23 09:00:01,大鸽天下，以示庆贺
